hand_strength,action,profit_bb
0.125,call,-1.0
0.5,call,1.0
0.15,call,0.0
0.2,call,1.0
0.15,call,-1.0
0.35,call,39.0
0.225,call,-1.0
0.3,call,-1.0
0.15,call,1.0
0.175,call,-1.0
0.15,raise,-38.0
0.6,call,-152.0
0.125,call,-1.0
0.075,call,1.0
0.4,call,1.0
0.125,call,-96.0
0.4,call,-1.0
0.1,call,-1.0
0.2,call,118.0
0.2,call,1.0
0.125,call,112.0
0.075,call,-1.0
0.175,raise,80.0
0.15,call,-144.0
0.125,call,-1.0
0.3,call,-168.0
0.375,call,-1.0
0.2,call,-124.0
0.3,call,1.0
0.175,call,184.0
0.4,call,1.0
0.25,call,1.0
0.15,raise,-46.0
0.5,call,0.0
0.25,call,-1.0
0.3,call,-1.0
0.15,call,-154.0
0.2,call,-1.0
0.525,raise,156.0
0.075,call,-187.0
0.15,call,0.0
0.225,call,1.0
0.3,raise,-138.0
0.25,call,1.0
0.3,raise,-138.0
0.25,call,-195.0
0.2,call,-1.0
0.375,call,1.0
0.45,raise,142.0
0.5,call,1.0
0.25,call,136.0
0.25,call,1.0
0.2,call,1.0
0.2,call,-98.0
0.5,raise,0.0
0.3,call,1.0
0.15,call,-1.0
0.25,call,-177.0
0.225,call,1.0
0.15,call,1.0
0.4,raise,-110.0
0.2,call,134.0
0.175,call,-121.0
0.3,call,-178.0
0.3,call,1.0
0.15,call,-1.0
0.35,call,-1.0
0.225,call,-122.0
0.25,call,1.0
0.4,call,20.0
0.125,call,1.0
0.3,call,-178.0
0.2,call,-1.0
0.3,call,112.0
0.25,call,1.0
0.4,call,1.0
0.375,call,-1.0
0.375,call,1.0
0.2,call,1.0
0.3,call,0.0
0.25,call,-1.0
0.15,call,-1.0
0.25,call,-1.0
0.35,call,-158.0
0.3,call,136.0
0.125,call,1.0
0.2,call,1.0
0.3,call,1.0
0.4,raise,189.0
0.225,call,-1.0
0.175,call,-78.0
0.4,call,-180.0
0.325,call,58.0
0.3,call,1.0
0.2,call,-1.0
0.225,call,-1.0
0.8,raise,200.0
0.175,call,0.0
0.35,call,-118.0
0.3,call,140.0
0.25,call,-1.0
0.225,call,1.0
0.3,call,1.0
0.4,call,1.0
0.25,call,-1.0
0.25,call,137.0
0.3,call,1.0
0.225,call,118.0
0.35,call,106.0
0.4,call,-186.0
0.3,call,132.0
0.4,call,1.0
0.3,call,-1.0
0.15,call,1.0
0.25,call,144.0
0.4,call,1.0
0.3,call,-1.0
0.3,call,0.0
0.275,call,1.0
0.2,call,1.0
0.2,call,-1.0
0.15,call,0.0
0.2,call,-1.0
0.3,call,1.0
0.45,raise,164.0
0.125,call,0.0
0.4,raise,-200.0
0.25,call,-1.0
0.275,call,-1.0
0.3,call,139.0
0.5,raise,168.0
0.8,call,-154.0
0.4,call,-1.0
0.35,call,1.0
0.25,call,1.0
0.3,call,-166.0
0.125,raise,155.0
0.125,call,-1.0
0.2,call,-1.0
0.3,call,1.0
0.15,call,-1.0
0.4,call,119.0
0.25,call,-1.0
0.7,call,1.0
0.1,call,174.0
0.2,call,-1.0
0.2,call,103.0
0.2,call,162.0
0.35,call,168.0
0.175,call,198.0
0.2,raise,-185.0
0.4,call,1.0
0.2,call,-1.0
0.4,call,52.0
0.275,call,-142.0
0.3,call,1.0
0.2,call,-1.0
0.4,call,1.0
0.125,call,127.0
0.25,call,1.0
0.125,call,139.0
0.525,call,-1.0
0.45,raise,90.0
0.35,call,131.0
0.15,call,-1.0
0.25,call,1.0
0.3,call,1.0
0.15,call,-104.0
0.4,call,-139.0
0.2,call,-124.0
0.2,call,1.0
0.4,call,1.0
0.3,call,-1.0
0.2,call,-1.0
0.125,call,1.0
0.225,call,98.0
0.125,call,137.0
0.125,call,164.0
0.4,call,140.0
0.4,call,-1.0
0.2,call,191.0
0.4,call,1.0
0.125,call,-1.0
0.2,call,145.0
0.425,raise,187.0
0.425,call,194.0
0.375,call,176.0
0.175,call,173.0
0.55,raise,165.0
0.15,call,192.0
0.225,call,-1.0
0.2,call,0.0
0.175,call,-1.0
0.25,call,1.0
0.225,call,-1.0
0.225,call,-176.0
0.2,call,-192.0
0.25,call,-188.0
0.3,raise,148.0
0.2,call,-1.0
0.3,call,-1.0
0.25,call,168.0
0.15,call,0.0
0.4,call,-102.0
0.1,raise,-174.0
0.25,call,-1.0
0.2,call,0.0
0.2,call,-60.0
0.25,call,-200.0
0.3,call,1.0
0.125,call,-1.0
0.3,call,118.0
0.3,call,1.0
0.2,call,135.0
0.15,call,-1.0
0.15,call,1.0
0.4,call,1.0
0.25,call,1.0
0.2,call,1.0
0.55,call,1.0
0.4,raise,0.0
0.25,call,0.0
0.3,call,0.0
0.8,call,1.0
0.3,call,199.0
0.4,call,-1.0
0.225,call,-1.0
0.25,call,1.0
0.075,call,1.0
0.5,call,0.0
0.175,call,-1.0
0.425,call,1.0
0.3,call,111.0
0.3,call,-1.0
0.3,raise,-35.0
0.4,call,1.0
0.425,raise,135.0
0.275,call,-129.0
0.15,call,140.0
0.225,call,-1.0
0.15,call,134.0
0.25,call,1.0
0.125,call,1.0
0.25,call,0.0
0.4,call,1.0
0.2,call,-1.0
0.15,call,-88.0
0.225,call,1.0
0.2,raise,146.0
0.35,call,1.0
0.3,call,-1.0
0.25,call,-154.0
0.35,call,153.0
0.175,call,1.0
0.2,call,-1.0
0.225,call,-1.0
0.15,call,-1.0
0.25,call,-1.0
0.2,call,-1.0
0.2,call,-1.0
0.125,call,-1.0
0.225,call,-1.0
0.25,call,-1.0
0.275,call,-79.0
0.225,call,0.0
0.35,call,-1.0
0.15,call,-188.0
0.2,call,1.0
0.25,call,-1.0
0.25,call,1.0
0.125,call,-1.0
0.4,call,-1.0
0.2,raise,168.0
0.125,call,-158.0
0.1,call,-1.0
0.15,call,-1.0
0.175,call,-1.0
0.35,call,1.0
0.3,call,1.0
0.125,call,1.0
0.2,call,-1.0
0.3,call,-1.0
0.25,call,-112.0
0.15,call,-1.0
0.175,call,0.0
0.125,call,-122.0
0.2,raise,-144.0
0.45,call,192.0
0.2,call,1.0
0.3,call,-1.0
0.2,raise,-107.0
0.175,call,1.0
0.225,call,120.0
0.3,call,1.0
0.15,call,199.0
0.2,call,-176.0
0.3,call,-1.0
0.175,call,-86.0
0.2,raise,4.0
0.25,call,1.0
0.2,call,-1.0
0.45,call,67.0
0.125,call,-1.0
0.2,call,-160.0
0.15,call,-188.0
0.225,call,1.0
0.3,raise,0.0
0.3,call,1.0
0.4,call,-1.0
0.325,call,126.0
0.4,raise,42.0
0.15,call,-1.0
0.45,raise,0.0
0.35,call,192.0
0.25,raise,170.0
0.4,call,-1.0
0.225,call,176.0
0.25,call,-1.0
0.525,raise,101.0
0.4,call,1.0
0.175,call,-1.0
0.3,call,-169.0
0.275,call,1.0
0.125,call,1.0
0.425,raise,178.0
0.325,call,-142.0
0.425,call,-1.0
0.225,call,-153.0
0.4,call,158.0
0.4,call,140.0
0.4,call,-1.0
0.3,call,1.0
0.275,call,176.0
0.15,call,-1.0
0.55,raise,-94.0
0.35,call,-196.0
0.15,call,-104.0
0.4,call,-107.0
0.225,call,-143.0
0.3,call,1.0
0.2,call,1.0
0.1,call,124.0
0.25,call,-1.0
1.0,call,106.0
0.375,call,142.0
0.8,call,1.0
0.15,call,1.0
0.3,call,-1.0
0.4,raise,118.0
0.375,call,137.0
0.3,call,172.0
0.55,call,80.0
0.225,call,-1.0
0.35,call,104.0
0.2,call,-1.0
0.2,call,1.0
0.175,call,1.0
0.25,call,76.0
0.125,call,-47.0
0.2,call,1.0
0.175,call,-1.0
0.4,call,0.0
0.3,call,-112.0
0.4,call,1.0
0.35,raise,-39.0
0.4,call,-198.0
0.5,raise,129.0
0.7,call,1.0
0.5,raise,-164.0
0.15,call,-112.0
0.525,raise,-195.0
0.125,call,-159.0
0.15,call,-1.0
0.15,call,-136.0
0.25,call,56.0
0.3,call,1.0
0.125,call,-1.0
0.25,call,-1.0
0.4,raise,131.0
0.1,call,-1.0
0.5,raise,184.0
0.225,call,-1.0
1.0,raise,155.0
0.4,call,1.0
0.1,call,-1.0
0.225,call,-89.0
0.125,call,88.0
0.2,call,1.0
0.2,call,1.0
0.175,call,-1.0
0.175,call,-1.0
0.25,call,1.0
0.275,call,-1.0
0.4,call,168.0
0.25,raise,-126.0
0.25,call,-109.0
0.125,raise,128.0
0.15,call,-121.0
0.225,call,1.0
0.25,call,110.0
0.15,call,-1.0
0.3,call,-155.0
0.25,call,104.0
0.375,call,-1.0
0.25,call,122.0
0.1,call,1.0
0.4,call,1.0
0.225,call,-1.0
0.125,call,160.0
0.225,call,-177.0
0.225,call,70.0
0.35,call,-1.0
0.3,call,-1.0
0.25,call,163.0
0.4,call,1.0
0.25,call,1.0
0.25,call,-1.0
0.45,call,190.0
0.3,call,141.0
0.125,call,-80.0
0.175,call,119.0
0.15,call,-170.0
0.075,call,1.0
0.2,call,1.0
0.1,call,-1.0
0.4,call,1.0
0.4,call,176.0
0.45,call,-108.0
0.15,call,-1.0
0.1,call,-1.0
0.45,raise,-76.0
0.175,call,-1.0
0.3,call,1.0
0.175,call,136.0
0.2,call,108.0
0.525,call,-1.0
0.35,call,-1.0
0.2,call,-187.0
0.3,call,100.0
0.4,call,-122.0
0.4,call,121.0
0.225,call,-1.0
0.3,call,162.0
0.3,call,-1.0
0.5,raise,10.0
0.25,call,1.0
0.35,raise,105.0
0.4,call,158.0
0.2,call,134.0
0.5,call,-164.0
0.4,call,-180.0
0.175,call,-1.0
0.225,call,-1.0
0.25,call,-1.0
0.2,raise,-139.0
0.225,call,58.0
0.3,call,-1.0
0.15,call,-1.0
0.125,call,1.0
0.3,call,-112.0
0.375,raise,-142.0
0.2,call,-1.0
0.275,raise,-144.0
0.25,call,0.0
0.125,call,1.0
0.4,call,-189.0
0.125,call,1.0
0.225,call,-1.0
0.2,call,-1.0
0.4,call,-1.0
0.175,call,1.0
0.4,call,1.0
0.4,call,-190.0
0.275,call,-1.0
0.25,call,-190.0
0.2,call,1.0
0.275,call,-1.0
0.2,call,1.0
0.25,call,1.0
0.2,call,1.0
0.15,call,-1.0
0.5,call,-147.0
0.125,call,-1.0
0.125,call,-87.0
1.0,call,1.0
0.25,call,-1.0
0.15,call,-179.0
0.3,call,-1.0
0.4,raise,76.0
0.1,call,1.0
0.35,call,0.0
0.2,call,0.0
0.2,call,-1.0
0.3,call,1.0
0.4,call,-1.0
0.25,call,-36.0
0.4,call,-1.0
0.2,call,-1.0
0.3,raise,-184.0
0.4,call,1.0
0.125,call,130.0
0.3,call,118.0
0.125,call,-1.0
0.3,call,-82.0
0.15,call,-1.0
0.3,call,-155.0
0.4,call,-1.0
0.25,call,112.0
0.25,call,1.0
0.3,call,1.0
0.15,raise,-163.0
0.2,call,-1.0
0.4,raise,183.0
0.5,call,163.0
0.4,call,124.0
0.325,call,-1.0
0.4,raise,15.0
0.15,call,-127.0
0.6,raise,107.0
0.325,call,-170.0
0.3,call,-156.0
0.25,call,-146.0
0.125,call,0.0
0.225,call,-159.0
0.2,call,-1.0
0.125,call,-65.0
0.15,call,200.0
0.175,call,-1.0
0.275,call,176.0
0.2,call,1.0
0.225,raise,-137.0
0.125,call,1.0
0.2,call,103.0
0.4,call,-180.0
0.2,call,-1.0
0.225,call,-150.0
0.3,call,160.0
0.2,call,82.0
0.35,raise,-107.0
0.225,call,-168.0
0.4,raise,115.0
0.175,call,-1.0
0.15,call,-1.0
0.25,call,-183.0
0.25,call,1.0
0.425,call,-169.0
0.225,raise,-115.0
0.125,call,-181.0
0.15,call,1.0
0.25,call,-1.0
0.4,raise,119.0
0.3,call,1.0
0.2,call,1.0
0.4,call,1.0
0.4,call,1.0
0.35,call,1.0
0.1,call,93.0
0.15,call,1.0
0.1,raise,-151.0
0.35,call,1.0
0.15,call,-1.0
0.4,call,1.0
0.3,call,1.0
0.45,call,-128.0
0.4,call,112.0
0.2,call,-197.0
0.25,raise,-156.0
0.2,call,74.0
0.275,raise,173.0
0.15,call,1.0
0.35,call,-1.0
0.5,call,1.0
0.125,call,1.0
0.175,call,1.0
0.55,raise,-101.0
0.125,call,0.0
0.15,call,-198.0
0.35,call,1.0
0.25,raise,171.0
0.4,call,1.0
0.3,call,50.0
0.175,call,-193.0
0.3,call,-1.0
0.075,call,1.0
0.2,call,-1.0
0.3,call,1.0
0.55,raise,180.0
0.175,call,1.0
0.15,call,196.0
0.2,call,1.0
0.3,call,-1.0
0.25,call,-149.0
0.15,call,-159.0
0.15,call,-189.0
0.225,call,1.0
0.35,call,-171.0
0.25,call,106.0
0.1,call,186.0
0.55,raise,-192.0
0.4,call,149.0
0.275,call,-78.0
0.4,call,1.0
0.2,raise,52.0
0.25,call,-195.0
0.3,raise,-149.0
0.25,call,1.0
0.2,call,-1.0
0.1,call,-1.0
0.25,call,-106.0
0.25,call,1.0
0.175,call,1.0
0.25,call,94.0
0.15,call,-148.0
0.3,call,-159.0
0.225,call,-1.0
0.075,call,1.0
0.1,call,-1.0
0.4,call,-162.0
0.3,call,-1.0
0.2,call,-196.0
0.15,call,-1.0
0.275,call,1.0
0.525,raise,197.0
0.4,call,1.0
0.525,raise,12.0
0.2,call,-1.0
0.125,call,-180.0
0.125,call,-176.0
0.5,raise,183.0
0.2,call,-131.0
0.3,call,1.0
0.2,call,106.0
0.2,call,196.0
0.3,call,-126.0
0.4,call,1.0
0.4,call,-200.0
0.2,raise,-18.0
0.3,call,-1.0
0.4,raise,-153.0
0.55,call,0.0
0.3,call,144.0
0.525,call,-183.0
0.3,call,58.0
0.4,call,1.0
0.4,raise,129.0
0.45,call,172.0
0.2,raise,96.0
0.2,call,1.0
0.125,call,1.0
0.3,call,146.0
0.25,call,151.0
0.075,call,-1.0
0.25,call,-198.0
0.5,call,1.0
0.35,call,-1.0
0.5,call,1.0
0.35,call,1.0
0.3,call,-194.0
0.225,raise,-199.0
0.3,call,0.0
0.525,raise,190.0
0.3,call,-184.0
0.45,raise,179.0
0.1,call,1.0
0.275,call,24.0
0.25,call,154.0
0.5,raise,178.0
0.125,call,-108.0
0.3,call,200.0
0.4,call,1.0
0.15,call,-1.0
0.15,call,1.0
0.525,raise,194.0
0.25,call,-200.0
0.425,raise,0.0
0.4,call,-132.0
0.125,call,-1.0
0.225,call,59.0
0.4,call,197.0
0.2,call,1.0
0.225,call,-1.0
0.125,call,1.0
0.125,raise,179.0
0.175,call,1.0
0.125,raise,-84.0
0.2,call,-116.0
0.4,raise,51.0
0.4,call,-46.0
0.25,call,195.0
0.25,call,1.0
0.1,call,-103.0
0.125,call,-149.0
0.125,call,-192.0
0.525,call,1.0
0.2,call,1.0
0.3,call,162.0
0.3,raise,102.0
0.4,call,1.0
0.35,raise,157.0
0.4,call,137.0
0.35,call,-1.0
0.2,call,-143.0
0.45,raise,163.0
0.3,call,-136.0
0.25,raise,-106.0
0.4,call,1.0
0.125,call,1.0
0.35,call,170.0
0.15,call,-1.0
0.45,call,1.0
0.125,raise,128.0
0.2,call,-185.0
0.3,call,1.0
0.175,call,1.0
0.15,raise,-74.0
0.2,call,-151.0
0.275,call,-1.0
0.2,call,-182.0
0.275,call,110.0
0.4,call,188.0
0.4,raise,-189.0
0.25,call,193.0
0.175,call,-166.0
0.35,call,-130.0
0.25,call,-1.0
0.4,call,-184.0
0.1,raise,152.0
0.2,call,-147.0
0.4,raise,99.0
0.35,call,1.0
0.125,call,0.0
0.25,call,140.0
0.4,call,-1.0
0.225,call,-145.0
0.25,call,110.0
0.4,call,174.0
0.4,call,0.0
0.375,call,183.0
0.15,call,-127.0
0.275,call,1.0
0.2,raise,158.0
0.25,call,1.0
0.15,raise,160.0
0.15,call,152.0
0.3,call,1.0
0.55,call,118.0
0.225,call,-1.0
0.225,call,-187.0
0.3,call,-198.0
0.25,call,158.0
0.2,call,150.0
0.7,call,1.0
0.15,call,-1.0
0.4,call,81.0
0.25,call,1.0
0.125,call,-127.0
0.25,call,1.0
0.3,call,-148.0
0.325,call,1.0
0.15,call,-1.0
0.2,call,-1.0
0.55,call,-1.0
0.125,call,-1.0
0.125,call,1.0
0.4,call,-1.0
0.25,call,-1.0
0.15,raise,-65.0
0.3,call,0.0
0.3,raise,-153.0
0.125,call,1.0
0.25,call,94.0
0.3,call,1.0
0.2,raise,103.0
0.15,call,-1.0
0.25,call,-1.0
0.25,call,0.0
0.2,call,1.0
0.2,call,-1.0
0.25,call,-1.0
0.375,call,-197.0
0.5,raise,-16.0
0.35,call,91.0
0.2,call,134.0
0.25,call,161.0
0.2,call,-1.0
0.15,call,1.0
0.3,call,-1.0
0.15,call,-183.0
0.2,call,155.0
0.3,call,1.0
0.25,raise,0.0
0.15,call,-198.0
0.25,raise,-75.0
0.225,call,-117.0
0.325,call,1.0
0.2,call,-162.0
0.15,call,-1.0
0.7,call,125.0
0.15,call,-1.0
0.2,call,1.0
0.4,call,188.0
0.35,call,-1.0
0.4,call,-1.0
0.4,call,-176.0
0.15,call,-1.0
0.35,call,-38.0
0.3,call,-1.0
0.275,call,-146.0
0.25,call,-1.0
0.25,call,0.0
0.45,raise,171.0
0.3,call,-168.0
0.3,call,1.0
0.225,call,107.0
0.125,call,-1.0
0.15,call,-171.0
0.2,call,-1.0
0.3,call,-186.0
0.3,raise,94.0
0.2,call,146.0
0.4,call,1.0
0.4,call,1.0
0.25,call,180.0
0.3,call,-191.0
0.15,call,-1.0
0.225,call,167.0
0.1,raise,-184.0
0.2,call,0.0
0.3,call,-1.0
0.225,call,-186.0
0.2,raise,-127.0
0.5,call,-168.0
0.25,call,-111.0
0.2,call,-154.0
0.125,call,-1.0
0.225,call,-153.0
0.15,call,196.0
0.25,call,-139.0
0.3,call,1.0
0.225,call,-96.0
0.25,call,-1.0
0.175,call,-1.0
0.525,raise,20.0
0.25,call,-1.0
0.125,call,-1.0
0.225,call,-174.0
0.2,call,-1.0
0.25,call,1.0
0.35,raise,0.0
0.3,call,190.0
0.15,call,-1.0
0.225,call,-1.0
0.3,call,1.0
0.35,call,-1.0
0.25,call,-1.0
0.3,call,161.0
0.175,call,1.0
0.2,call,-192.0
0.4,raise,-24.0
0.15,call,-1.0
0.15,call,0.0
0.25,call,136.0
0.4,call,183.0
0.15,call,-186.0
0.45,raise,176.0
0.25,call,-1.0
0.25,call,1.0
0.125,call,-151.0
0.25,call,-1.0
0.15,call,1.0
0.4,raise,181.0
0.2,call,0.0
0.25,call,-142.0
0.4,call,163.0
0.15,call,-1.0
0.2,call,1.0
0.075,call,96.0
0.125,call,1.0
0.125,raise,-18.0
0.2,call,1.0
0.125,call,-1.0
0.3,call,1.0
0.175,call,-1.0
0.25,call,-184.0
0.125,raise,166.0
0.15,call,1.0
0.4,raise,0.0
0.275,call,1.0
0.1,call,114.0
0.25,call,176.0
0.15,raise,-44.0
0.4,call,166.0
0.15,call,-1.0
0.125,call,-34.0
0.2,call,1.0
0.225,call,1.0
0.3,call,0.0
0.25,call,-82.0
0.45,raise,92.0
0.3,call,-1.0
0.3,raise,-127.0
0.25,call,1.0
0.25,raise,-174.0
0.125,call,-1.0
0.175,call,-1.0
0.3,call,1.0
0.225,call,-1.0
0.3,call,1.0
0.1,call,-1.0
0.15,call,-140.0
0.4,raise,-120.0
1.0,call,170.0
0.3,raise,32.0
0.125,call,-171.0
0.3,call,-1.0
0.2,call,1.0
0.325,raise,-123.0
0.25,call,1.0
0.3,call,0.0
0.25,call,-104.0
0.375,raise,64.0
0.25,call,74.0
0.4,raise,148.0
0.225,call,1.0
0.7,raise,131.0
0.225,call,-1.0
0.225,raise,-46.0
0.15,call,-36.0
0.125,call,-1.0
0.3,call,1.0
0.25,call,0.0
0.55,call,173.0
0.35,call,1.0
0.2,call,-1.0
0.25,call,-1.0
0.35,call,12.0
0.8,raise,175.0
0.2,call,-174.0
0.225,raise,0.0
0.15,call,-187.0
0.35,raise,104.0
0.175,call,1.0
0.8,raise,-137.0
0.25,call,-164.0
0.4,call,-1.0
0.125,call,-196.0
0.3,raise,-197.0
0.275,call,-113.0
0.3,call,0.0
0.5,call,1.0
0.4,call,-1.0
0.3,call,-113.0
0.2,call,-1.0
0.25,call,168.0
0.25,call,-1.0
0.2,call,1.0
0.2,call,-1.0
0.3,call,-150.0
0.2,raise,-115.0
0.25,call,-130.0
0.3,raise,-175.0
0.25,call,1.0
0.4,call,150.0
0.225,call,138.0
0.2,raise,108.0
0.25,call,-130.0
0.1,call,-1.0
0.3,call,123.0
0.2,raise,-180.0
0.5,call,-96.0
0.15,call,184.0
0.3,call,1.0
0.2,call,-1.0
0.125,call,-14.0
0.15,call,-1.0
0.3,call,-192.0
0.15,call,-1.0
0.35,call,1.0
0.075,call,-183.0
0.4,call,-172.0
0.2,call,84.0
0.3,call,112.0
0.5,raise,188.0
0.25,call,91.0
0.35,raise,-176.0
0.075,call,-140.0
0.3,call,1.0
0.3,call,189.0
0.125,call,-1.0
0.3,call,-192.0
0.4,call,-188.0
0.4,call,1.0
0.275,call,116.0
0.125,call,1.0
0.25,call,-1.0
0.3,call,1.0
0.15,call,1.0
0.3,call,-91.0
0.4,call,-1.0
0.3,call,1.0
0.2,call,-1.0
0.2,call,-1.0
0.25,call,-1.0
0.25,call,-131.0
0.15,call,-1.0
0.2,call,-1.0
0.175,call,-1.0
0.4,call,1.0
0.3,raise,-176.0
0.25,call,1.0
0.225,call,-1.0
0.4,call,1.0
0.2,call,1.0
0.25,call,1.0
0.25,call,-126.0
0.25,call,1.0
0.2,call,1.0
0.125,call,-179.0
0.2,raise,-134.0
0.125,call,-1.0
0.125,call,-1.0
0.1,call,-1.0
0.4,call,-1.0
0.4,call,1.0
0.4,call,-124.0
0.25,call,86.0
0.125,call,122.0
0.4,call,1.0
0.15,call,-1.0
0.4,call,0.0
0.5,call,142.0
0.15,call,82.0
0.225,call,1.0
0.5,call,-121.0
0.3,call,-1.0
0.25,call,-1.0
0.275,call,1.0
0.2,call,-140.0
0.55,call,132.0
0.3,call,1.0
0.3,call,-1.0
0.525,call,1.0
0.5,raise,-175.0
0.15,call,-196.0
0.225,call,1.0
0.4,call,1.0
0.5,raise,-181.0
0.25,call,132.0
0.425,raise,176.0
0.55,call,1.0
0.3,call,-1.0
0.3,call,0.0
0.2,raise,34.0
0.4,call,58.0
0.4,raise,67.0
0.45,call,1.0
0.3,call,1.0
0.4,call,38.0
0.15,call,-1.0
0.45,call,1.0
0.15,raise,130.0
0.125,call,1.0
0.175,call,-1.0
0.225,call,1.0
0.8,raise,189.0
0.3,call,-184.0
0.125,call,-116.0
0.55,call,1.0
0.4,call,-140.0
0.5,call,1.0
0.4,raise,130.0
0.525,call,1.0
0.2,call,86.0
0.25,call,200.0
0.5,raise,-198.0
0.25,call,-1.0
0.2,call,-184.0
0.375,call,190.0
0.45,raise,-192.0
0.5,call,-27.0
0.4,call,1.0
0.2,call,1.0
0.35,call,139.0
0.175,call,-172.0
0.225,raise,-140.0
0.125,call,1.0
0.4,call,126.0
0.175,call,1.0
0.15,call,1.0
0.5,call,1.0
0.125,call,0.0
0.2,call,187.0
0.225,call,-1.0
0.15,call,-134.0
0.2,raise,-48.0
0.15,call,-40.0
0.4,raise,138.0
0.275,call,-140.0
0.25,raise,-145.0
0.125,call,-40.0
0.225,call,-1.0
0.225,call,1.0
0.325,call,196.0
0.15,call,1.0
0.25,call,-1.0
0.4,call,107.0
0.1,call,-1.0
0.15,call,1.0
0.2,call,166.0
0.4,call,-160.0
0.525,raise,8.0
0.2,call,-183.0
0.2,call,1.0
0.275,call,-200.0
0.15,raise,156.0
0.25,call,-137.0
0.4,raise,183.0
0.375,call,149.0
0.45,raise,-52.0
0.25,call,-192.0
0.425,raise,-84.0
0.2,call,-1.0
0.3,call,-1.0
0.3,call,1.0
0.4,raise,148.0
0.3,call,-138.0
0.3,call,1.0
0.35,call,-132.0
0.2,call,-1.0
0.375,call,80.0
0.45,raise,109.0
0.15,call,154.0
0.4,call,1.0
0.25,call,-1.0
0.25,call,126.0
0.25,call,1.0
0.1,call,0.0
0.4,call,164.0
0.4,call,86.0
0.25,call,1.0
0.225,call,-40.0
0.25,call,-200.0
0.125,call,112.0
0.225,call,32.0
0.3,call,-1.0
0.225,call,-170.0
0.175,raise,-76.0
0.15,call,0.0
0.25,call,-1.0
0.35,call,1.0
0.15,call,0.0
0.5,call,-1.0
0.15,call,-1.0
0.25,call,124.0
0.2,call,-184.0
0.175,call,166.0
0.3,call,-1.0
0.5,call,1.0
0.5,raise,148.0
0.2,call,-1.0
0.4,call,-1.0
0.4,call,-125.0
0.075,call,164.0
0.4,call,1.0
0.15,call,-1.0
0.2,call,-198.0
0.15,call,-1.0
0.175,call,-1.0
0.075,call,-1.0
0.3,call,-196.0
0.1,call,1.0
0.325,call,166.0
0.25,call,-1.0
0.15,call,-180.0
0.2,call,1.0
0.375,call,167.0
0.125,call,188.0
0.3,call,1.0
0.15,call,127.0
0.4,call,-90.0
0.55,raise,153.0
0.25,call,1.0
0.225,call,1.0
0.5,call,1.0
1.0,raise,140.0
0.25,call,1.0
0.35,call,0.0
0.5,call,-126.0
0.45,raise,198.0
0.3,call,1.0
0.55,raise,56.0
0.4,call,-144.0
0.25,call,102.0
0.3,call,0.0
0.5,raise,-32.0
0.3,call,-1.0
0.3,call,-1.0
0.275,call,-117.0
0.3,call,1.0
0.125,call,77.0
0.2,call,1.0
0.25,call,1.0
0.3,call,148.0
0.45,call,166.0
0.35,call,176.0
0.325,call,1.0
0.15,call,-1.0
0.15,call,-1.0
0.25,call,-1.0
0.3,call,-176.0
0.3,call,-151.0
0.7,call,-192.0
0.25,call,1.0
0.15,call,-145.0
0.425,raise,-184.0
0.25,call,-158.0
0.55,raise,200.0
0.4,call,-176.0
0.15,call,192.0
0.5,call,106.0
0.2,call,0.0
0.275,call,1.0
0.15,raise,162.0
0.15,call,-164.0
0.175,call,1.0
0.35,call,1.0
0.4,raise,-171.0
0.2,call,-1.0
0.25,call,-1.0
0.25,call,-62.0
0.25,raise,166.0
0.35,call,1.0
0.4,raise,14.0
0.15,call,-112.0
0.2,call,-1.0
0.175,call,180.0
0.2,call,-1.0
0.15,call,1.0
0.275,call,-1.0
0.2,call,198.0
0.25,raise,86.0
0.2,call,1.0
0.325,call,104.0
0.4,call,22.0
0.55,raise,137.0
0.2,call,-143.0
0.15,call,-1.0
0.4,call,-1.0
0.2,call,160.0
0.5,call,1.0
0.4,call,1.0
0.4,call,1.0
0.45,raise,-198.0
0.4,call,1.0
0.225,call,0.0
0.4,call,-102.0
0.2,call,114.0
0.25,call,-171.0
0.35,call,1.0
0.2,call,-1.0
0.325,raise,90.0
0.125,call,1.0
0.4,call,1.0
0.15,call,157.0
0.25,call,1.0
0.125,call,1.0
0.1,call,-1.0
0.35,call,-192.0
0.4,call,-186.0
0.2,call,-142.0
0.4,raise,-195.0
0.25,call,-1.0
0.2,call,1.0
0.125,call,-135.0
0.225,call,-1.0
0.35,call,-160.0
0.175,call,1.0
0.4,call,1.0
0.25,call,156.0
0.125,call,-109.0
0.2,call,40.0
0.4,call,-198.0
0.15,call,184.0
0.225,call,-1.0
0.15,call,-1.0
0.35,call,-1.0
0.225,raise,-12.0
0.2,call,-154.0
0.375,call,-1.0
0.25,call,1.0
0.4,raise,141.0
0.4,call,1.0
0.35,call,-1.0
0.425,call,-1.0
0.25,call,-1.0
0.4,call,-22.0
0.5,raise,197.0
0.3,call,182.0
0.2,call,1.0
0.4,call,1.0
0.3,call,1.0
0.15,call,186.0
0.2,call,-1.0
0.125,call,-120.0
0.25,raise,-129.0
0.25,call,-1.0
0.25,call,-1.0
0.25,call,194.0
0.375,call,0.0
0.4,call,1.0
0.15,call,148.0
0.3,call,168.0
0.25,raise,114.0
0.15,call,-160.0
0.375,call,-1.0
0.15,call,126.0
0.25,call,1.0
